tweet_id,tweet_text,label,corrected_label,informative_content,confusing_cases
592284049281974273',@rahulkanwal My sis (Gita Jha) and Bro-in-Law (Binay Jha) needs to be evacuated from Kathmandu. Number 00977 9841603449 and 9841675015. Help,affected_people_and_evacuations,affected_people_and_evacuations,My sis (Gita Jha) and Bro-in-Law (Binay Jha) needs to be evacuated,
592284085579481089',"CNN: Nepal earthquake: 'People are panicked, running down to street' http://t.co/iCNY8gXT7e",affected_people_and_evacuations,affected_people_and_evacuations,"People are panicked, running down to street",
592284096778280960',2 Pinoy mountaineers safe after Nepal earthquake http://t.co/I9rQmyj4OK,affected_people_and_evacuations,affected_people_and_evacuations,2 Pinoy mountaineers safe,
592284096061001728',#News: First survivors of avalanche at Mount Everest base camp are flown to Nepal's capital: The first gro... http://t.co/gt5BsIvybI #TU,affected_people_and_evacuations,affected_people_and_evacuations,First survivors of avalanche at Mount Everest base camp are flown to Nepal's capital,
592284118966149120',Found my family members-safe #EarthquakeNepal #staysafe http://t.co/lbABf4Bxgm,affected_people_and_evacuations,affected_people_and_evacuations,Found my family members-safe ,
592284238432473088',RT @MsTJCrawford: Pls share - an old school friend and her family missing in Nepal.\nhttp://t.co/WufuYUEVtj,affected_people_and_evacuations,affected_people_and_evacuations,an old school friend and her family missing,
592284380653060096',A man with family in NH currently climbing a mountain in #Nepal has been found safe! Our prayers are with the victims http://t.co/6TZK7m3ROZ,affected_people_and_evacuations,affected_people_and_evacuations,A man with family in NH currently climbing a mountain in #Nepal has been found safe,
592284448487395329',"@amitmeenab @raissr ok thik hai by showing off only GOI saved 6200 indian national 4m yemen,858 foreigners and by now 268 indian from Nepal",affected_people_and_evacuations,affected_people_and_evacuations,"saved 6200 indian national 4m yemen,858 foreigners and by now 268 indian",
592284617102602240',RT @PallaviDhakal: 14 army personnel and workers trapped in Trisuli hydropower tunnel in Rasuwa. Sad news increases. #NepalQuake #NepalEart…,affected_people_and_evacuations,affected_people_and_evacuations,14 army personnel and workers trapped,
592284722623074304',More stranded Indians coming back home https://t.co/buH6lz8JJp,affected_people_and_evacuations,affected_people_and_evacuations,More stranded Indians coming back home,
592284721926807552',RT @WilliamsJon: 2.5m people live in Kathmandu. Tonight many sleeping outside. More than 50 tremors since original 7.8 magnitude #NepalQuak…,affected_people_and_evacuations,affected_people_and_evacuations,many sleeping outside,
592284749575491584',"RT @hublimandi: Nepal quake: 27 from Dharwad, Haveri safe http://t.co/3bkms5m8jU",affected_people_and_evacuations,affected_people_and_evacuations,"27 from Dharwad, Haveri safe",
592284946913452032',RT @nytimesworld: A survivor is pulled out from rubble after the devastating earthquake hit Nepal. http://t.co/WHSaUV3QZU http://t.co/Xpukb…,affected_people_and_evacuations,affected_people_and_evacuations,A survivor is pulled out from rubble ,
592284980543365121',RT @mrhegde: Waiting with fingers crossed for @anuj_sachdeva to come home safely. He is stranded at #Kathmandu airport #NepalEarthquake @Su…,affected_people_and_evacuations,affected_people_and_evacuations,He is stranded,
592285069315674112',RT @Assam_24X7: Nepal quake: Assam mountaineering team on Everest expedition safe - Daijiworld http://t.co/OgNf5nvaUD,affected_people_and_evacuations,affected_people_and_evacuations,Assam mountaineering team on Everest expedition safe,
592285069143711744',RT @chicagotribune: Rescuers try to free a man trapped in the rubble of #NepalEarthquake; at least 718 dead (EPA) http://t.co/bYAHGpUirp ht…,affected_people_and_evacuations,affected_people_and_evacuations,Rescuers try to free a man trapped in the rubble,
592285337516408834',Local media in #Nepal report that there are still at least 217 people missing in the Mt. Everest region. #NepalQuake #NepalEarthquake,affected_people_and_evacuations,affected_people_and_evacuations,at least 217 people missing,
592285600146817025',“@Tertua: 30 Chinese tourists stranded in Nepal after earthquake http://t.co/U65hlza3Px ”,affected_people_and_evacuations,affected_people_and_evacuations,30 Chinese tourists stranded,
592285782620123136',"Nepal earthquake collapses\nbuildings in Kathmandu and\nnorthern India killing more than\n2,200\n\nSearch for... http://t.co/KK1wUZIdfg",affected_people_and_evacuations,infrastructure_and_utilities_damage,collapses\nbuildings,infrastructure_and_utilities_damage
592285828077850624',"RT @USATODAY: People free a man from the rubble in Nepal. More photos: http://t.co/BdEsdUwYFm\n\n(Photo: Narendra Shrestha, epa) http://t.co/…",affected_people_and_evacuations,affected_people_and_evacuations,People free a man from the rubble,
592285985443950594',2 Pinoy moutaineers safe after Nepal earthquake - ABS CBN News http://t.co/ztPzdho5jV,affected_people_and_evacuations,affected_people_and_evacuations,2 Pinoy moutaineers safe ,
592286033904971778',@samarmytage 15 children still missing from Aus charity projects in #nepal from #nepalquake Please retweet to help! http://t.co/LmpftdbqDT,affected_people_and_evacuations,affected_people_and_evacuations,15 children still missing,
592286018033745921',74 stranded Nepal tourists return to city in special flight http://t.co/ELvqmILuwx,affected_people_and_evacuations,affected_people_and_evacuations,74 stranded,
592286152289349632',Thankful that friends are safe in Nepal. Thoughts to go out to all affected and to those still missing.,affected_people_and_evacuations,affected_people_and_evacuations,Thankful that[SEP]Thoughts to go out to all affected and to those still missing.,not_related_or_irrelevant
592286176880398337',People waiting at Delhi airport for friends&amp;family stranded in Nepal #NepalEarthqauke http://t.co/tqZFg8Wjqb,affected_people_and_evacuations,affected_people_and_evacuations,People waiting at Delhi airport for friends&amp;family stranded,
592286217380696064',RT @nytimesworld: A survivor pulled out from the rubble after an earthquake hit Nepal http://t.co/CwI7cOxBXu http://t.co/EtSwsFLf6c,affected_people_and_evacuations,affected_people_and_evacuations,A survivor pulled out from the rubble ,
592286408175329280',"RT @nistula: 350 Jain pilgrims from India, in Nepal for Maha Shramanji's darshan are stranded and require evacuation. #NepalEarthquake @MEA…",affected_people_and_evacuations,affected_people_and_evacuations,"350 Jain pilgrims from India, in Nepal for Maha Shramanji's darshan are stranded",
592286435312435203',@sunriseon715 children still missing from Aus charity Forget Me Not in #nepal from #nepalquake Pls retweet to help! http://t.co/LmpftdbqDT,affected_people_and_evacuations,affected_people_and_evacuations,children still missing,
592286581462962177',"@jainrounak he's a Nepali, stuck in Kathmandu. But not wanting for anything",affected_people_and_evacuations,affected_people_and_evacuations,"he's a Nepali, stuck",
592286586621923328',RT @ibnlive: 2 Indian Nationals among those dead in Kathmandu due to #NepalQuake; 19 bodies… https://t.co/NdX0DBvfup http://t.co/FABW87qtQo,affected_people_and_evacuations,injured_or_dead_people,2 Indian Nationals among those dead,injured_or_dead_people
592286781598371840',#NepalEarthquake : A C-17 Globemaster III aircraft carrying about 285 passengers to land at Palam,affected_people_and_evacuations,affected_people_and_evacuations,aircraft carrying about 285 passengers to land at Palam,??
592286780524765184',"217 missing in Everest\n\nKATHMANDU, Nepal - Two hundred seventeen people are missing in Mount Everest region,... http://t.co/f6wiboA7I3",affected_people_and_evacuations,affected_people_and_evacuations,217 missing[SEP]Two hundred seventeen people are missing,
592286861613137920',"RT @JulieA_S: 250 Israelis trekking in #Nepal still unaccounted for. If anyone has info, or needs updates about a missing person: http://t.…",affected_people_and_evacuations,affected_people_and_evacuations,250 Israelis trekking in #Nepal still unaccounted,
592286955695509504',RT @NewsNationTV: U-14 girls team stuck in Nepal to be evacuated on priority  - http://t.co/IuXAG0oAEE,affected_people_and_evacuations,affected_people_and_evacuations,U-14 girls team stuck in Nepal to be evacuated,
592286988662804481',"@eoiktmnp Many Indian students of Manipal Medical College, stuck in Pokhra, no cntct with Embassy, please help them #NepalEarthquake",affected_people_and_evacuations,affected_people_and_evacuations,"Many Indian students of Manipal Medical College, stuck",
592286992219516929',"50 Families From Mizoram Stuck in Nepal, Safe: All families Mizoram living in Nepal, many of them missionaries... http://t.co/xSCf28xXKP",affected_people_and_evacuations,affected_people_and_evacuations,"50 Families From Mizoram Stuck in Nepal, Safe",
592287037086117890',Visiting 'Nayapusta' news for kids in Kathmandu last November.\nFortunately all the colleagues survived the earthquake http://t.co/aoP3FjM5BE,affected_people_and_evacuations,affected_people_and_evacuations,all the colleagues survived,
592287060758781952',Survivors pulled from rubble day after Nepal quake - video  http://t.co/z6xopDALAQ,affected_people_and_evacuations,affected_people_and_evacuations,Survivors pulled from rubble,
592287058380529664',"50 Families From Mizoram Stuck in Nepal, Safe",affected_people_and_evacuations,affected_people_and_evacuations,"50 Families From Mizoram Stuck in Nepal, Safe",
592287099321249792',RT @ArutzSheva_En: #NepalQuake: Tens of Israeli Couples Stranded in #Kathmandu with Newborns http://t.co/lME7iJNdwN http://t.co/AcdEmAdWpW,affected_people_and_evacuations,affected_people_and_evacuations,Tens of Israeli Couples Stranded,
592287325431996416',RT @abpnewstv: Thousands of Indians line up to be evacuated at Nepal Airport #earthquake http://t.co/c5Ouzh9UFR,affected_people_and_evacuations,affected_people_and_evacuations,Thousands of Indians line up to be evacuated at Nepal Airport,
592287379253137408',Scots caught up in Nepal earthquake: At least three Scots are known to be… http://t.co/6F2nAC2eei TheBikiniCalendar,affected_people_and_evacuations,affected_people_and_evacuations,Scots caught up in Nepal earthquake,
592287663538987008',Nepalese dig for quake survivors Rubble is cleared in Kathmandu's Durbar Square on Saturday. A massive 7.8 magnitu… http://t.co/xHYWETjLP5,infrastructure_and_utilities_damage,affected_people_and_evacuations,Nepalese dig for quake survivors Rubble,
592287732149391360',Tourists from Karnataka safe in Nepal \n\nA nine-member group of tourists from different parts of Dakshina Kannada... http://t.co/fAZLmaiA7A,affected_people_and_evacuations,affected_people_and_evacuations,Tourists from Karnataka safe,
592287938467135490',"#NepalQuake toll passes 2200, hundreds of Aussies still missing Picture: Getty http://t.co/nhUFPh3rOx   http://t.co/EUHAdd1tYc",affected_people_and_evacuations,injured_or_dead_people,#NepalQuake toll passes 2200,injured_or_dead_people
592287941994553344',"RT @RT_com: DEVELOPING: 100 Everest climbers above camps 1, 2 safe after #NepalQuake, evacuation hampered http://t.co/3ExhCMkg19 http://t.c…",affected_people_and_evacuations,affected_people_and_evacuations,"100 Everest climbers above camps 1, 2 safe",
592287971245576193',"#NepalEarthquake Just Now : 6 persons have  been evacuated by 1 MI17 V5 of IAF from Dhuncha helipad, 50 km North of Kathmandu...",affected_people_and_evacuations,affected_people_and_evacuations,6 persons have  been evacuated,
592288073683050496',"ISBPL: #NEWS 6.6 million people affected in Nepal earthquake, says UN: The quake and the ensuing afters... http://t.co/5gF5H9Z55X #world",affected_people_and_evacuations,affected_people_and_evacuations,6.6 million people affected,
592288058445209601',@MEAIndia @eoiktmnp my daughter Tanushree with friends at hattiban resort at pharphing Kathmandu  needs evacuation . Pls help,affected_people_and_evacuations,affected_people_and_evacuations,my daughter Tanushree with friends at hattiban resort at pharphing Kathmandu  needs evacuation,
592288098198757378',"6.6 million people affected in Nepal earthquake, says UN: The quake and the ensuing aftershocks triggered aval... http://t.co/oTcN2oet0a",affected_people_and_evacuations,affected_people_and_evacuations,6.6 million people affected,
592288313505087488',Jefferson County man located safely in Nepal after quake; Washington ... - http://t.co/l9J0IflTbg http://t.co/J7h3lAxWN3,affected_people_and_evacuations,affected_people_and_evacuations,Jefferson County man located safely ,
592288370983702528',NEPAL QUAKE: 217 missing in Everest - http://t.co/hoI3rBotOa - The Kathmandu Post,affected_people_and_evacuations,affected_people_and_evacuations,217 missing,
592288484838092800',"Lots of Crying, Families Trying to Find Each Other' After Quake http://t.co/tHsegIsQaB",affected_people_and_evacuations,affected_people_and_evacuations,Families Trying to Find Each Other,
