tweet_id,tweet_text,label,corrected_label,informative_content,corrected_label_1,informative_content_1,confusing_cases
541035282553139200,"RT @W7VOA: MT @JeremyKonyndyk: As #Hagupit bears down on #Philippines, our @USAID @theOFDA advance team will arrive to mobilize a speedy re…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,our @USAID @theOFDA advance team will arrive to mobilize,,,
541035588153901056,"Typhoon #Hagupit is taking aim at the Philippines. @CARE is on the ground and ready, but we need your help. https://t.co/cnyvMUiU76 #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,@CARE is on the ground and ready,,,
541036852128399360,"MT @USMC: MEB has deployed a small survey team at this time, follow support is TBD. #Philippines #Hagupit #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,MEB has deployed a small survey team,,,
541036836144291840,PIA-NCR: DOH raises Code Red status of hospital in #RubyPH affected areas. Code Red requires 100-percent of... http://t.co/uc1ZtNIAIb,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,DOH raises Code Red status of hospital in #RubyPH affected areas,,,
541037162838642688,"@UN Relief agencies prep. emergency response as Typhoon #Hagupit comes #Philippines http://t.co/oPYE8vxhdZ"" #climatechange #RenameHagupit",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,@UN Relief agencies prep. emergency response,,,
541038147287539713,RT @inquirerdotnet: #RubyPH emergency numbers and hotlines. More: http://t.co/m0JQM0CeKR http://t.co/dHBDEslx0j,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,emergency numbers and hotlines,,,
541042217607897088,RT @PaulDRonalds: Community working together in #Philippines to prepare houses for strong winds ahead of #Typhoon #Hagupit. http://t.co/MTj…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Community working together in #Philippines to prepare houses,,,
541042410487156737,#Philippines: Relief agencies prepare #EmergencyResponse as Typhoon #Hagupit #RubyPH http://t.co/59uLEd7qAP @UN,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Relief agencies prepare #EmergencyResponse,,,
541044025566830592,Check out @WorldVisionAus #TyphoonHagupit page for updates &amp; info on our emergency response: http://t.co/DPAmvmTEov #RubyPH  #Hagupit,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,info on our emergency response,,,
541046440634494977,Philippines intensifies disaster response preparations for Typhoon #Hagupit http://t.co/yYIuuPReEP,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Philippines intensifies disaster response preparations,,,
541048011825381377,"Accdng to #DSWD, the volunteers repacking goods in preparation for #Rubyph are organised groups -… http://t.co/kU5hdwuVqA",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,the volunteers repacking goods in preparation for #Rubyph are organised groups,,,
541048460724957184,"RT @UNICEFLive: A year after #Haiyan, Typhoon #Hagupit threatens the #Philippines. We're ready to provide help - from supplies to keeping k…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,We're ready to provide help - from supplies to keeping k…,,,
541049414467346434,DALAGUETE - 2 major evac sites in Poblacion. Food packs are ready and distributed #mediangbayan #RubyPH #bakwit,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Food packs are ready and distributed,,,
541050932025245698,Regional #CARE staff here in #Manila to lend support for @CAREphl #Hagupit monitoring &amp; response. All hands on deck. #CAREfamily.#RubyPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Regional #CARE staff here in #Manila to lend support,,,
541053424662372353,.@IOM_Philippines prepares for typhoon #RubyPH w/ emergency relief goods for affected families http://t.co/N4aF3JsBUh http://t.co/RXjGRhTWwW,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,prepares for typhoon #RubyPH w/ emergency relief goods for affected families,,,
541054440019460097,.@CAREAustralia emergencies staff on the ground in #Philippines preparing for Typhoon #Hagupit/#RubyPH. Available for interviews,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,.@CAREAustralia emergencies staff on the ground,,,
541055930649935872,.@WFP has prepositioned emergency food in #Philippines in case of need as response to Typhoon #Hagupit. More info: http://t.co/DINsLG9UCC,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,.@WFP has prepositioned emergency food,,,
541061051614101505,"RT @dswdserves: Volunteers from Navy, Air Force &amp; civilians help repack goods @ DSWD-NROC for #rubyPH affected areas @dinkysunflower http:/…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Volunteers from Navy, Air Force &amp; civilians help repack goods ",,,
541062685446512640,In #Manila #Philippines with #MSF teams ready to respond to Typhoon #Hagupit #RubyPH if needed. Media contact me for interviews,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,#MSF teams ready to respond to Typhoon,,,
541064149808451584,City thru its CSWD continues to distribute relief goods to evacuation centers as #RubyPH… http://t.co/lSGcLbcJU2,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,City thru its CSWD continues to distribute relief goods,,,
541064160378105857,Photo: City thru its CSWD continues to distribute relief goods to evacuation centers as #RubyPH nears.... http://t.co/AjsCZO3RIa,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,City thru its CSWD continues to distribute relief goods,,,
541064912735592448,RT @savechildrenaus: Our teams loading emergency response kits on trucks for distribution in #Philippines. http://t.co/AEJmN2vmaE #Typhoon …,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our teams loading emergency response kits on trucks for distribution,,,
541065012677054466,"A total of 318,532 family food packs are available at #DSWD Field Offices along typhoon  'Ruby's' path. | via @dswdserves #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"A total of 318,532 family food packs are available",,,
541065190377553920,Check your emergency/disaster supplies. Replace or restock as needed. #BePreparedPH #Hagupit #RubyPH http://t.co/7raHO1Esi6,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Replace or restock as needed,,,
541065564546809856,Ongoing relief goods packing at the University of Southern Philippines. #RubyPH http://t.co/7eqeajv3gA,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Ongoing relief goods packing at the University of Southern Philippines,,,
541066406020661250,Relief goods packed and ready! More to go. #RubyPHReady #RubyPH http://t.co/liK2hO7CTK,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Relief goods packed and ready,,,
541069023572549633,"@dswdserves Volunteers from Navy, Air Force &amp; civilians help repack goods for #rubyPH affected areas @dinkysunflower http://t.co/bKpUnrADIe",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Volunteers from Navy, Air Force &amp; civilians help repack goods ",,,
541069411374084096,UN emergency response as Typhoon #Hagupit #RubyPH approaches #Philippines http://t.co/nuwwEB1oeS,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,UN emergency response,,,
541069651845738496,"The DSWD Field Office 7 has already given 20,000 family packs to the 9 municipalities who requested augmentation support.#RubyPh",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"The DSWD Field Office 7 has already given 20,000 family packs to the 9 municipalities ",,,
541070251098525696,Two rural health centers &amp; urgent care clinic are now set up as emergency centers in Tanjay City. #mediangbayan #RubyPH #pia7news,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Two rural health centers &amp; urgent care clinic are now set up,,,
541072061506916352,"Floating device (plastic bottles), life vest, food for 3 days, clothes ready in soldier's backpack for #RubyPH http://t.co/7DGRyQ27eN",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Floating device (plastic bottles), life vest, food for 3 days, clothes ready in soldier's backpack",,,
541072151499911169,"NFA-Siquijor distributed rice, sardines  to six LGUS and to PDRRMC and PSWDO for augmentation #mediangbayan #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"NFA-Siquijor distributed rice, sardines ",,,
541072119790981120,"CEBU CITY- Brgy health workers on ready status. Per Councilor Dave Tumulak, Quick Response team on blue alert (CPIO) #mediangbayan #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Brgy health workers on ready status[SEP]Quick Response team on blue alert ,,,
541075354488963072,Islamic Relief teams gathering information on evacuees in Ormoc. #hagupit @IslamicReliefUK @jehangirmalik http://t.co/Al60F73C3G,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Islamic Relief teams gathering information on evacuees in Ormoc,,,
541077342328590337,Church readies P2M for Typhoon #RubyPH relief http://t.co/O8xAMFyIuF,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Church readies P2M for Typhoon #RubyPH relief,,,
541079954490789889,"#RubyPH mondragon PNP, AFP and other rescue teams ready to respond! http://t.co/xwsY4wlztL",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,AFP and other rescue teams ready to respond,,,
541080111978532864,"We are calling for volunteers to help in the repacking of 100,000 family food packs at CICC, Mandaue City. #RubyPH #ReliefPH @dswdserves",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"We are calling for volunteers to help in the repacking of 100,000 family food packs ",,,
541080635247714304,Islamic Relief teams gathering information on evacuees in Ormoc. Ready to reslind. #hagupit @IslamicRelief @IRCanada http://t.co/vHtmjMpuyV,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Islamic Relief teams gathering information on evacuees in Ormoc,,,
541083306528239616,#Hagupit rain and winds are picking up here in #Tacloban. The team have been packing up relief goods and assisting last minute evacuations.,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,The team have been packing up relief goods and assisting last minute evacuations.,,,
541083548770238465,"As of today, we already delivered family food packs to the LGUs who requested augmentation support. @dswdserves #RubyPH #ReliefPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,we already delivered family food packs to the LGUs,,,
541083945891160065,"Ready for delivery are the 2,500 packs for Sta. Fe, 3,000 packs for San Francisco and 1,600 packs for Samboan @dswdserves #RubyPH #ReliefPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Ready for delivery are the 2,500 packs for Sta. Fe, 3,000 packs for San Francisco and 1,600 packs for Samboan ",,,
541087835730620417,"RT @ANCALERTS: Catapang: We will deploy additional troops to island provinces Masbate, Romblon, Mindoro, Marinduque &amp; bring relief goods. #…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,We will deploy additional troops to island provinces,,,
541088246520770560,"Massive relief goods operation in Cawayan, Masbate. Ready to face #RubyPH http://t.co/mOOYb767zE",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Massive relief goods operation in Cawayan, Masbate",,,
541089365921779712,"Catapang to the public: The relief goods are coming. No need to loot, no need to take the law into your own hands. #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,The relief goods are coming,,,
541089414974545920,"RT @KBiddlecombe1: .@MoveTheWorld response team are monitoring Typhoon #Hagupit, its potential threat on the Philippines &amp; will be prepared…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,@MoveTheWorld response team are monitoring Typhoon #Hagupit,,,
541091699855224832,"NDRRMC briefing: As soon as the weather permits, we will bring in the relief goods to those who are affected by Typhoon #RubyPH. | via @dzbb",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,we will bring in the relief goods to those who are affected,,,
